,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7386023981052823,0.013519771169453222,-0.43666348958784623,0.2888204104791532,0.223455965352807,0.2608208092485549,0.0006329352633428596,0.0007011988707066112,0.0013681291299051275,0.000861338,0.000910327,0.00136448,0.0293486,0.0301716,0.0369389,0.329701,0.466018,0.465269,0.464022,0.462278,0.46004,0.457308,0.454087,0.45038,0.44619,0.441523,0.436382,0.430775,-0.226647,-0.320356,-0.319841,-0.318984,-0.317786,-0.316247,-0.314369,-0.312155,-0.309606,-0.306726,-0.303517,-0.299984,-0.296129,0.231949,0.327849,0.327322,0.326445,0.325219,0.323643,0.321722,0.319456,0.316848,0.3139,0.310617,0.307,0.303055,0.997445,-0.999987,-0.997361,-0.0870379,0.484967,0.278776,0.4334115025329412
192,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0219542164896558,-0.08138049084452585,0.8724710933964898,0.34963836877906257,0.2835287613167776,0.21049190751445088,0.009375841284786919,0.004605697311907087,0.003036878437742257,0.0120534,0.00640794,0.00291623,0.109788,0.0800496,0.0540021,-0.010856,-0.0153445,-0.0153198,-0.0152788,-0.0152214,-0.0151476,-0.0150577,-0.0149516,-0.0148296,-0.0146916,-0.0145379,-0.0143687,-0.014184,0.0476603,0.0673657,0.0672575,0.0670773,0.0668252,0.0665016,0.0661067,0.0656411,0.0651052,0.0644995,0.0638248,0.0630818,0.0622712,0.331355,0.468355,0.467603,0.46635,0.464597,0.462347,0.459602,0.456365,0.452639,0.448428,0.443737,0.438571,0.432936,-0.862635,0.843204,-0.996676,-0.52443,0.497678,-0.429528,0.3944197556456732
193,0.365,0.24,0.125,0.19,0.065,0.015,0.0,0.0,0.0,0.0,0.175,0.095,0.07,0.08,0.055,0.06,0.105,0.045,0.11,0.205,0.545,0.165,0.18,0.055,0.025,0.015,0.005,0.005,0.0,0.005,-0.06563150380841565,0.5832288530694675,-0.3087571845305144,0.27569212106982843,0.37732497869105486,0.2634763005780347,0.22605579168628284,0.5176157726427338,0.40096072206430655,0.306778,0.610365,0.394516,0.553875,0.781258,0.628105,0.463331,0.654899,0.653847,0.652094,0.649644,0.646498,0.642659,0.638132,0.632922,0.627035,0.620475,0.613252,0.605372,0.508891,0.719295,0.718139,0.716215,0.713523,0.710068,0.705852,0.70088,0.695158,0.688691,0.681487,0.673553,0.664898,0.508005,0.718043,0.716889,0.714968,0.712281,0.708832,0.704623,0.69966,0.693947,0.687492,0.6803,0.67238,0.66374,-0.0533752,-0.135137,-0.614132,0.091977,-0.263841,-0.435674,0.5203607011906767
194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7112197658010051,-0.22119385280670273,-0.2211612704464277,0.43719877651907946,0.40535718399410264,0.4311173410404624,0.018213061381464217,0.012937768441334279,0.031358392705526233,0.0230596,0.0161965,0.0308851,0.151854,0.127266,0.175741,0.3314,0.46842,0.467667,0.466414,0.464661,0.462411,0.459665,0.456428,0.452701,0.44849,0.443798,0.438632,0.432995,0.185242,0.261831,0.26141,0.26071,0.25973,0.258472,0.256938,0.255128,0.253045,0.250691,0.248069,0.24518,0.24203,0.178436,0.252211,0.251806,0.251131,0.250188,0.248976,0.247498,0.245754,0.243748,0.241481,0.238954,0.236173,0.233138,0.994768,0.979272,0.987478,-0.515533,-0.34333,0.554858,0.406319180821338
195,0.505,0.13,0.17,0.125,0.035,0.02,0.0,0.015,0.0,0.0,0.71,0.075,0.12,0.04,0.04,0.015,0.0,0.0,0.0,0.0,0.225,0.17,0.185,0.15,0.15,0.04,0.02,0.03,0.005,0.025,-0.23057047838321817,-0.6032387630537767,0.13671451539920476,0.20511957634690509,0.2850054136239029,0.23749710982658961,0.32587609657120503,0.4846923210725611,0.44021189412676737,0.419019,0.58853,0.447055,0.647317,0.767157,0.668621,0.515532,0.728682,0.727511,0.725562,0.722835,0.719334,0.715063,0.710027,0.70423,0.697679,0.690381,0.682343,0.673575,0.527579,0.74571,0.744512,0.742517,0.739726,0.736144,0.731773,0.726619,0.720686,0.713982,0.706513,0.698288,0.689315,0.522788,0.738938,0.737751,0.735774,0.733009,0.729459,0.725128,0.72002,0.714142,0.707498,0.700098,0.691947,0.683055,0.444434,-0.3047,-0.409109,0.227784,-0.239361,-0.365977,0.5527426160337553
196,0.0,0.975,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027233761625364127,-0.7242772092883579,0.0577582339292763,0.3851910547631625,0.23404305558755098,0.27890173410404623,0.007195894198699034,0.0031194254519180597,0.009432703311307173,0.00965019,0.00436117,0.009208,0.0982354,0.0660392,0.0959583,-0.0293879,-0.0415386,-0.0414718,-0.0413607,-0.0412052,-0.0410057,-0.0407622,-0.0404751,-0.0401447,-0.0397712,-0.0393552,-0.038897,-0.0383972,0.340799,0.481705,0.480931,0.479642,0.47784,0.475526,0.472702,0.469373,0.465541,0.46121,0.456386,0.451072,0.445276,0.00391418,0.00553252,0.00552363,0.00550883,0.00548812,0.00546154,0.00542912,0.00539088,0.00534686,0.00529712,0.00524171,0.00518069,0.00511412,0.923423,-0.924379,-0.976898,-0.269456,-0.262869,0.239685,0.41776988887881183
197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4371186426691093,-0.2719652549944068,-0.7792912225976951,0.26222861354046423,0.2926282568131033,0.22649537572254336,0.0030589148006445153,0.003666918661439448,0.003652358891062793,0.00453711,0.00465077,0.00387253,0.067358,0.0681966,0.0622296,0.25413,0.359202,0.358625,0.357664,0.35632,0.354594,0.352489,0.350006,0.347148,0.343919,0.340321,0.336359,0.332037,0.19908,0.281391,0.280939,0.280186,0.279133,0.277781,0.276132,0.274187,0.271948,0.269418,0.2666,0.263496,0.26011,0.315274,0.445626,0.444911,0.443718,0.442051,0.43991,0.437298,0.434218,0.430673,0.426666,0.422203,0.417288,0.411926,0.999775,0.999882,0.999799,0.0581543,-0.26247,-0.105113,0.4461258740050702
198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.43,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.005,0.855,0.125,0.0,0.0,0.0,0.0,0.0,-0.7114103928898571,0.004432210452030421,0.407784805861229,0.2875499729347238,0.2037043009514156,0.23372716763005782,0.03389209009952855,0.03801537391118188,0.05071015910517185,0.0469354,0.0626692,0.0590924,0.216646,0.250338,0.243089,0.344919,0.487528,0.486745,0.48544,0.483616,0.481274,0.478416,0.475046,0.471168,0.466785,0.461902,0.456525,0.450658,0.242393,0.342612,0.342061,0.341145,0.339863,0.338217,0.336209,0.333841,0.331115,0.328035,0.324603,0.320824,0.316702,0.264731,0.374186,0.373584,0.372583,0.371183,0.369385,0.367192,0.364606,0.361629,0.358265,0.354517,0.35039,0.345888,-0.0668206,-0.98105,0.213178,-0.00720755,-0.192361,0.766126,0.4179711421772497
199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.925,0.0,0.0,0.0,0.0,0.0,-0.6400085823451258,-0.1002867889398569,0.5230578902271129,0.3663692747158146,0.3368241608882951,0.3203965317919075,0.022914774121251102,0.014438296961344448,0.02412335265236812,0.0316114,0.019183,0.0240348,0.177796,0.138503,0.155032,0.317684,0.449032,0.44831,0.447109,0.445429,0.443272,0.44064,0.437536,0.433964,0.429927,0.42543,0.420477,0.415074,0.12522,0.176993,0.176708,0.176235,0.175572,0.174722,0.173685,0.172461,0.171053,0.169462,0.167689,0.165737,0.163607,0.261338,0.369391,0.368797,0.367809,0.366427,0.364652,0.362487,0.359934,0.356995,0.353674,0.349974,0.3459,0.341455,0.976222,-0.996389,-0.980109,-0.187582,0.00146845,-0.1631,0.41349865471239344
200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.675,0.28,0.0,0.0,0.0,0.0,0.0,-0.4971381179907409,-0.3976276098168905,0.45113941599514773,0.24331161589481715,0.19561323688635998,0.20659364161849708,0.12230672828905054,0.12484378554129816,0.08531913322750932,0.14193,0.156382,0.0867203,0.376736,0.395452,0.294483,0.314532,0.444578,0.443863,0.442674,0.44101,0.438875,0.436269,0.433196,0.429659,0.425662,0.42121,0.416306,0.410956,0.295519,0.417704,0.417033,0.415915,0.414352,0.412345,0.409897,0.40701,0.403687,0.399932,0.395748,0.391141,0.386115,0.246122,0.347883,0.347324,0.346394,0.345092,0.343421,0.341382,0.338977,0.336209,0.333082,0.329598,0.32576,0.321574,0.764092,-0.862141,-0.937579,-0.914409,0.695589,-0.459867,0.42464921031833436
201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.385,0.6,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.65,0.325,0.01,0.0,0.005,0.0,0.0,-0.6924698173775984,0.008798189175594412,0.45858533344886343,0.31630503544572924,0.21568683913474165,0.22760115606936415,0.058995431367738424,0.04541893573464281,0.07735566096939718,0.0818442,0.0842934,0.0865194,0.286084,0.290333,0.294142,0.362078,0.511782,0.51096,0.50959,0.507675,0.505217,0.502217,0.49868,0.494608,0.490007,0.484881,0.479236,0.473078,0.297009,0.419809,0.419135,0.418011,0.416441,0.414424,0.411963,0.409062,0.405722,0.401948,0.397743,0.393112,0.388061,0.332389,0.469818,0.469063,0.467806,0.466048,0.463791,0.461037,0.45779,0.454052,0.449828,0.445123,0.439941,0.434288,-0.0870063,-0.970592,0.0353374,0.0728879,-0.327134,-0.239987,0.42115448565962277
202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685498312413866,0.19590612542136202,0.3629485216955973,0.24205748273365812,0.21596903867861503,0.20980520231213873,0.001557976540172799,0.0018142753923759316,0.0025124220163165864,0.00219699,0.00262656,0.00249667,0.046872,0.05125,0.0499667,0.315477,0.445913,0.445197,0.444003,0.442335,0.440193,0.437579,0.434497,0.43095,0.426941,0.422475,0.417556,0.412191,0.150841,0.213208,0.212865,0.212295,0.211497,0.210473,0.209223,0.207749,0.206053,0.204136,0.202001,0.199649,0.197084,0.205163,0.289988,0.289522,0.288746,0.287661,0.286268,0.284569,0.282564,0.280257,0.27765,0.274746,0.271547,0.268058,0.999875,0.999933,0.999837,-0.308572,-0.428161,-0.137012,0.4020315354417423
203,0.205,0.19,0.255,0.215,0.1,0.025,0.01,0.0,0.0,0.0,0.67,0.15,0.135,0.04,0.005,0.0,0.0,0.0,0.0,0.0,0.12,0.23,0.38,0.16,0.09,0.01,0.01,0.0,0.0,0.0,0.06636215845979915,-0.6610897979714562,0.08436954240437473,0.28606757840777913,0.3866876684558502,0.2300341040462428,0.21507781262639994,0.4690501358095722,0.2240263575621101,0.292992,0.544578,0.243615,0.541288,0.737955,0.493574,0.446629,0.63129,0.630276,0.628587,0.626225,0.623192,0.619492,0.615128,0.610106,0.604431,0.598108,0.591145,0.583548,0.49212,0.69559,0.694473,0.692612,0.690009,0.686667,0.68259,0.677782,0.672249,0.665995,0.659028,0.651356,0.642986,0.434109,0.613594,0.612608,0.610966,0.60867,0.605723,0.602126,0.597885,0.593004,0.587487,0.581342,0.574574,0.56719,-0.0980065,0.0538869,-0.271214,0.0702554,0.00727418,-0.134256,0.4763829686157141
204,0.615,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.565,0.39,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.43296445753802226,-0.5405776319642039,-0.0074313895387459195,0.2404896532383766,0.17015768619410723,0.19863352601156067,0.1810424969000935,0.14834352462635644,0.1584010114806748,0.200868,0.16362,0.128183,0.448183,0.4045,0.358026,0.223491,0.315895,0.315388,0.314542,0.31336,0.311843,0.309991,0.307808,0.305295,0.302455,0.299291,0.295806,0.292005,0.341152,0.482204,0.481429,0.480139,0.478335,0.476018,0.473192,0.469859,0.466023,0.461688,0.456858,0.451539,0.445737,0.173668,0.245472,0.245078,0.244421,0.243503,0.242323,0.240885,0.239188,0.237235,0.235028,0.23257,0.229862,0.226908,0.694219,-0.422503,0.342014,-0.981595,-0.966825,0.986387,0.42326548592306595
205,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.895,0.095,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0636307446009622,0.7240805111149482,-0.05350123713523765,0.2750477718429823,0.21080766661291436,0.21194624277456647,0.01865235294507695,0.00794225082623065,0.04552465945586769,0.0268966,0.0135703,0.0603047,0.164002,0.116492,0.24557,0.0549517,0.0776718,0.0775471,0.0773392,0.0770486,0.0766755,0.0762202,0.0756833,0.0750654,0.0743671,0.0735892,0.0727325,0.0717979,0.33921,0.479459,0.478688,0.477405,0.475611,0.473308,0.470498,0.467184,0.463369,0.459059,0.454257,0.448968,0.443199,0.146992,0.207766,0.207432,0.206876,0.206099,0.205101,0.203883,0.202447,0.200794,0.198926,0.196845,0.194554,0.192054,0.896425,-0.518849,-0.54869,-0.0240561,-0.0789081,-0.171913,0.4204885359038476
206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.363950024344152,-0.5282772393186135,0.45262494103149153,0.24808227843973574,0.21342809094888157,0.20334450867052026,0.0017583200164444238,0.001497451061723109,0.002371857580567758,0.00233562,0.00195723,0.00228768,0.0483283,0.0442406,0.0478297,0.228192,0.322539,0.322021,0.321158,0.319951,0.318401,0.316511,0.314282,0.311716,0.308816,0.305585,0.302028,0.298147,0.294598,0.416401,0.415732,0.414618,0.41306,0.411059,0.408619,0.405741,0.402428,0.398684,0.394514,0.389921,0.38491,0.237373,0.335517,0.334978,0.33408,0.332824,0.331213,0.329246,0.326927,0.324258,0.321241,0.317881,0.31418,0.310143,0.999955,-0.999939,-0.999965,-0.304467,0.18252,0.118128,0.41213954713689105
207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4697472334315352,0.307574381189048,0.5751369513521839,0.2330920284609314,0.23276682254831949,0.18908612716763007,0.00192783682887853,0.002687116153979956,0.002641496548414486,0.00302545,0.00393214,0.00254299,0.0550041,0.0627067,0.0504281,0.265413,0.37515,0.374547,0.373543,0.37214,0.370337,0.368139,0.365546,0.362561,0.359188,0.355431,0.351293,0.346779,0.217447,0.307352,0.306859,0.306036,0.304886,0.30341,0.301608,0.299484,0.297039,0.294275,0.291197,0.287807,0.284109,0.272209,0.384755,0.384137,0.383108,0.381668,0.379819,0.377564,0.374905,0.371844,0.368385,0.364531,0.360288,0.355658,0.999844,0.999951,0.999869,-0.347459,-0.0650824,-0.253845,0.39788640849237095
208,0.52,0.305,0.13,0.025,0.01,0.005,0.005,0.0,0.0,0.0,0.99,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.305,0.11,0.005,0.005,0.005,0.0,0.0,0.0,0.0,-0.2219295422474191,-0.6567879638736026,-0.2950052469938095,0.28260909262846223,0.20583692321868735,0.2038884393063584,0.16867337263196983,0.12670698583031162,0.19287349108494226,0.234608,0.191694,0.204008,0.484363,0.437829,0.451673,0.440998,0.623332,0.62233,0.620662,0.61833,0.615335,0.611682,0.607373,0.602415,0.596811,0.590568,0.583692,0.576192,0.44362,0.627037,0.62603,0.624352,0.622006,0.618994,0.615318,0.610984,0.605996,0.600359,0.594079,0.587162,0.579617,0.427597,0.604389,0.603419,0.601801,0.59954,0.596636,0.593094,0.588916,0.584108,0.578675,0.572621,0.565955,0.558682,0.554757,0.279029,0.715432,-0.203137,-0.336913,0.0985437,0.4591857447019853
209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.03002615964812385,0.2903647925284724,0.8028593709383934,0.24424618314387642,0.26053410583058817,0.18288612716763006,0.0019968238391098792,0.0024700081619545874,0.0025712466314740303,0.00290314,0.00323496,0.00244899,0.0538808,0.0568767,0.0494872,-0.102832,-0.145349,-0.145116,-0.144727,-0.144183,-0.143485,-0.142633,-0.141628,-0.140472,-0.139165,-0.137709,-0.136106,-0.134357,0.209467,0.296073,0.295597,0.294805,0.293697,0.292275,0.290539,0.288493,0.286138,0.283476,0.28051,0.277245,0.273682,0.319383,0.451434,0.450709,0.449501,0.447812,0.445643,0.442997,0.439877,0.436286,0.432227,0.427706,0.422727,0.417294,-0.994314,-0.993535,0.9999,-0.519795,0.323865,-0.426786,0.3973184941416288
210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,0.0,0.0,0.0,-0.4554180179734112,-0.46377450281158267,0.45714987147272046,0.23502898919345477,0.19164171024441937,0.17983294797687863,0.0024869339769645455,0.0031769137107456815,0.004378659234375577,0.0040613,0.00476301,0.00638404,0.0637283,0.0690146,0.0799002,0.260491,0.368192,0.3676,0.366615,0.365238,0.363469,0.361311,0.358766,0.355837,0.352527,0.348839,0.344778,0.340347,0.27794,0.392857,0.392226,0.391174,0.389704,0.387817,0.385514,0.382799,0.379674,0.376142,0.372207,0.367874,0.363147,0.240284,0.339631,0.339086,0.338177,0.336906,0.335275,0.333284,0.330936,0.328235,0.325181,0.32178,0.318033,0.313947,0.999892,-0.999814,-0.999816,0.0477876,-0.24838,-0.27233,0.4123723272395907
211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18079122620255983,-0.684912799645643,0.20202081468002964,0.2635877469298846,0.2097209104102836,0.2145398843930636,0.002798191113380324,0.0026010342935895206,0.007552521318616412,0.00381638,0.0034185,0.00698112,0.0617768,0.058468,0.0835531,0.127817,0.180664,0.180374,0.179891,0.179215,0.178347,0.177288,0.176039,0.174602,0.172978,0.171168,0.169175,0.167001,0.331777,0.468952,0.468199,0.466944,0.465189,0.462936,0.460188,0.456946,0.453216,0.449,0.444303,0.43913,0.433487,0.131452,0.185801,0.185503,0.185005,0.18431,0.183418,0.182329,0.181044,0.179566,0.177896,0.176035,0.173986,0.17175,0.999619,-0.998894,-0.998723,-0.486872,-0.260854,0.63227,0.4152404026793465
212,0.69,0.13,0.085,0.025,0.035,0.035,0.0,0.0,0.0,0.0,0.225,0.485,0.18,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.26,0.285,0.235,0.115,0.03,0.02,0.03,0.025,0.0,0.0,-0.5496472161017998,-0.08402090105781575,0.02281479555979166,0.25820795262598395,0.18299315810085467,0.18614682080924858,0.4046302988508796,0.13830967258519875,0.2850326700874894,0.519777,0.208283,0.295186,0.720956,0.456381,0.543311,0.534437,0.755404,0.75419,0.752169,0.749342,0.745713,0.741286,0.736064,0.730055,0.723264,0.715698,0.707366,0.698276,0.409841,0.579292,0.578362,0.576812,0.574644,0.571861,0.568466,0.564462,0.559853,0.554645,0.548843,0.542453,0.535483,0.459642,0.649684,0.64864,0.646902,0.644471,0.64135,0.637542,0.633051,0.627883,0.622042,0.615535,0.608369,0.600551,0.317993,-0.256074,-0.10509,0.114778,-0.29468,-0.0910327,0.4186522075241093
213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956584886820323,-0.06329949924548983,-0.23872955357228814,0.2890323674616684,0.28648206593102815,0.24791271676300577,0.0006733063238092713,0.0008828023602767037,0.001950921038059729,0.00088332,0.00123707,0.00186354,0.0297207,0.0351721,0.0431687,0.340484,0.48126,0.480486,0.479199,0.477398,0.475086,0.472265,0.468939,0.46511,0.460783,0.455963,0.450655,0.444864,-0.00887419,-0.0125433,-0.0125231,-0.0124896,-0.0124426,-0.0123824,-0.0123089,-0.0122222,-0.0121224,-0.0120096,-0.011884,-0.0117456,-0.0115947,0.144575,0.204351,0.204023,0.203476,0.202711,0.201729,0.200532,0.199119,0.197494,0.195656,0.19361,0.191356,0.188897,-0.999788,-0.999936,0.999723,-0.160121,0.467645,-0.0245534,0.4314922543392543
214,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.625,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2732511408742439,-0.6522015931050533,-0.027014893760409744,0.4710153717725473,0.33333410122324864,0.37572254335260113,0.04344099568333875,0.023394101984291583,0.047863062497692795,0.0595354,0.0351601,0.0528252,0.243999,0.18751,0.229837,0.269398,0.380782,0.380171,0.379152,0.377727,0.375898,0.373666,0.371034,0.368005,0.364581,0.360767,0.356567,0.351985,0.327214,0.462502,0.461759,0.460522,0.458791,0.456569,0.453859,0.450662,0.446982,0.442824,0.438192,0.433091,0.427525,0.197227,0.278772,0.278324,0.277578,0.276535,0.275195,0.273562,0.271635,0.269417,0.266911,0.264119,0.261044,0.257689,0.959187,0.398944,0.33616,-0.59579,0.252141,-0.278273,0.4048983152594051
215,0.1,0.475,0.34,0.05,0.015,0.02,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.305,0.08,0.005,0.0,0.0,0.005,0.0,0.0,0.0,-0.007076844997895675,-0.6897131359845043,-0.31109281883911466,0.2502220657001428,0.22331486558087033,0.20940115606936416,0.11803117809708842,0.1216987569744571,0.19584240835763594,0.176827,0.188481,0.196087,0.420508,0.434144,0.442818,0.404768,0.572122,0.571203,0.569672,0.567531,0.564783,0.561429,0.557475,0.552923,0.54778,0.54205,0.535739,0.528855,0.449632,0.635535,0.634514,0.632813,0.630435,0.627382,0.623657,0.619264,0.614208,0.608495,0.60213,0.59512,0.587472,0.418324,0.591283,0.590334,0.588751,0.586539,0.583698,0.580233,0.576146,0.571442,0.566126,0.560204,0.553682,0.546567,0.00763401,0.105115,0.756007,-0.0907804,0.12154,0.149907,0.45010775257073016
216,0.02,0.405,0.56,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.21,0.0,0.0,0.0,0.02,0.615,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009474331361044405,0.7274221277937521,-0.07212527318064099,0.3114137204646097,0.2020946117164643,0.23362254335260116,0.05883695486403512,0.03216492500367957,0.11604341245524015,0.0796672,0.0499916,0.0975757,0.282254,0.223588,0.312371,0.270078,0.381744,0.381131,0.380109,0.378681,0.376847,0.37461,0.371971,0.368934,0.365502,0.361679,0.357468,0.352875,0.353247,0.4993,0.498497,0.497162,0.495293,0.492895,0.489968,0.486517,0.482545,0.478056,0.473055,0.467548,0.46154,0.240779,0.340331,0.339784,0.338874,0.3376,0.335965,0.33397,0.331618,0.32891,0.325851,0.322442,0.318688,0.314593,0.100591,-0.363082,-0.479034,-0.00714453,-0.359955,-0.0497331,0.42671831880077216
217,0.0,0.0,0.095,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22708142499938105,0.6727903362637857,-0.3211593449441123,0.2927204189574325,0.2482843419567371,0.2735092485549133,0.008068575899635968,0.0023946840253154396,0.009172145520321901,0.0116125,0.00335002,0.00938748,0.107761,0.0578794,0.096889,0.163268,0.230773,0.230402,0.229785,0.228921,0.227812,0.22646,0.224865,0.223029,0.220954,0.218643,0.216097,0.21332,0.329862,0.466245,0.465496,0.464249,0.462504,0.460264,0.457531,0.454309,0.4506,0.446408,0.441738,0.436595,0.430985,0.190025,0.268592,0.268161,0.267442,0.266437,0.265147,0.263573,0.261716,0.259579,0.257165,0.254474,0.251512,0.24828,0.997996,-0.996596,-0.99917,-0.678383,0.353904,0.120143,0.42982651620175427
